5.5247	5.1638	5.3869	5.6033	5.4797	5.3327	5.6068	5.6499	5.6834	0.34509	0.30602	0.23769	0.32753	0.27595	0.24703	0.28961	0.25245	0.20735
6.8152	6.4955	6.7034	6.8565	6.7569	6.628	6.7253	6.8525	6.895	0.20405	0.17369	0.13109	0.18964	0.15413	0.13574	0.16819	0.14039	0.11147
7.9953	7.7077	7.9622	7.9816	7.8311	7.8369	7.8263	7.9562	7.9802	0.11063	0.093033	0.06971	0.10321	0.082193	0.071823	0.091415	0.074146	0.059283
3.4312	3.4937	3.2597	3.4856	3.5915	3.498	3.6498	3.7477	3.7603	0.63677	0.54394	0.51694	0.61779	0.54622	0.50706	0.5621	0.51479	0.46012
4.7169	4.8063	4.6086	4.7811	4.889	4.8061	4.945	5.0221	5.0639	0.45007	0.3585	0.33247	0.43212	0.36899	0.32876	0.38473	0.34008	0.2853
6.0247	6.08	5.9436	6.026	6.1425	6.0815	6.1557	6.2595	6.2992	0.29066	0.22038	0.19366	0.27671	0.22556	0.19543	0.24792	0.20869	0.16885
7.2455	7.338	7.2397	7.2151	7.3624	7.3259	7.1719	7.3736	7.4725	0.17844	0.13323	0.10745	0.17939	0.13098	0.10772	0.15729	0.12476	0.10034
8.361	8.499	8.4364	8.3225	8.4606	8.496	8.1237	8.2293	8.329	0.11086	0.075408	0.057692	0.11091	0.077765	0.058604	0.10365	0.074963	0.059266
2.7062	3.0571	3.4988	2.7109	2.9623	3.3104	2.7236	2.8377	3.0308	0.69654	0.60586	0.48627	0.68769	0.62403	0.52619	0.66709	0.63678	0.58105
3.9357	4.3653	4.8466	3.9347	4.2429	4.6503	3.9029	4.0545	4.3324	0.53311	0.41017	0.29886	0.51999	0.43354	0.33322	0.49057	0.4512	0.37967
5.2299	5.6751	6.1753	5.2127	5.5273	5.9669	5.1692	5.3224	5.6188	0.35406	0.24759	0.16746	0.34261	0.26443	0.19092	0.31442	0.28093	0.22486
6.4786	6.949	7.4649	6.449	6.7748	7.2179	6.3201	6.4766	6.7681	0.21359	0.13595	0.09024	0.20318	0.14772	0.10273	0.18105	0.1577	0.12449
7.6814	8.102	8.5163	7.5857	7.8936	8.2464	7.3012	7.4513	7.7341	0.1183	0.072323	0.04626	0.1125	0.077206	0.053045	0.097588	0.084298	0.064813
3.0779	2.9893	2.9383	3.1209	3.0818	3.2038	3.2032	3.2195	3.3628	0.65901	0.62248	0.57546	0.64455	0.61338	0.5387	0.59859	0.58417	0.52562
4.3626	4.2998	4.2788	4.3961	4.3649	4.4615	4.4268	4.4521	4.6021	0.4802	0.42957	0.37616	0.46495	0.4189	0.3441	0.4172	0.39833	0.33605
5.6595	5.6208	5.5775	5.5881	5.6168	5.7772	5.6468	5.6734	5.8632	0.30883	0.26204	0.22002	0.29768	0.25227	0.20012	0.25787	0.24051	0.19178
6.8651	6.8189	6.8338	6.7828	6.8508	6.9572	6.7279	6.7922	6.9543	0.18057	0.14533	0.11861	0.17064	0.1396	0.10792	0.14658	0.13523	0.10377
7.9159	7.941	7.9979	7.8893	7.9508	8.0543	7.6614	7.7536	7.8507	0.099461	0.077096	0.062281	0.093776	0.073646	0.055821	0.080114	0.072402	0.0544
3.6016	3.6635	3.6594	3.6358	3.6911	3.7522	3.7324	3.7729	3.8307	0.58842	0.52587	0.48132	0.56898	0.52105	0.47342	0.51385	0.49026	0.4573
4.8772	4.9593	4.96	4.914	4.9808	5.0534	4.932	5.0035	5.0876	0.41472	0.34698	0.30863	0.39621	0.34639	0.29516	0.3482	0.32704	0.29052
6.1166	6.2085	6.2265	6.0995	6.2004	6.2927	6.0828	6.1669	6.2626	0.27031	0.21524	0.18221	0.26086	0.21803	0.17566	0.23079	0.20332	0.17811
7.266	7.381	7.4526	7.1991	7.3239	7.4321	6.9954	7.1362	7.239	0.17077	0.12807	0.10422	0.17315	0.13509	0.10634	0.15412	0.12673	0.10674
8.2599	8.4209	8.4931	8.0709	8.2008	8.3412	7.6578	7.8057	7.8481	0.11475	0.077197	0.061061	0.11394	0.089971	0.063184	0.10973	0.089196	0.068717
