60.725,102.96,211.3,65.658,91.271,157.2,74.235,89.338,114.04
242.18,412.62,844.28,262.43,364.49,629.06,296.07,357.12,455.56
1.5638,1.7119,2.0576,1.7415,1.7584,2.3165,2.1947,2.2271,2.7224
5.814,6.3948,8.0095,6.4951,6.5855,8.9442,8.4857,8.5992,10.659
22.971,25.222,31.636,25.547,25.966,35.471,33.742,34.073,42.124
91.377,100.26,126.28,102.04,103.59,141.76,135.46,136.12,168.66
365.68,400.83,504.7,408.18,413.9,567.92,542.43,545.36,674.96
3.0984,3.5054,4.5655,3.4441,3.7588,4.8424,4.519,4.7239,5.0714
12.492,14.235,18.632,14.163,15.553,20.103,18.892,19.67,21.04
51.078,58.103,75.56,57.945,63.909,81.941,77.253,80.194,86.313
206.94,234.48,304.91,234.6,259.27,331.93,312.58,324.2,350.14
832.91,942.86,1222.7,944.76,1045.2,1335.4,1258.5,1304.8,1411.4
